Site,Lat,Lon,Color,VWC,SWC_sat,SWC,ID,WL,Albedo,Ref
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,590.2943836,0.1798050839,17.98050839
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,620.777655,0.1966080579,19.66080579
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,661.3282427,0.2134230885,21.34230885
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,698.5230584,0.2302341003,23.02341003
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,739.113835,0.2494443886,24.94443886
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,786.375967,0.266267457,26.6267457
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,863.7596705,0.27833618,27.833618
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,931.1162464,0.2927881041,29.27881041
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,991.7210891,0.3048367326,30.48367326
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1038.742088,0.3072882548,30.72882548
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1079.172109,0.3169175123,31.69175123
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1159.911584,0.3289902542,32.89902542
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1207.033055,0.3374299206,33.74299206
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1270.933387,0.3458896815,34.58896815
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1334.713152,0.3471636692,34.71636692
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1378.197528,0.3388325128,33.88325128
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1397.970461,0.3172993067,31.72993067
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1428.112127,0.3137425902,31.37425902
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1458.394454,0.3185692756,31.85692756
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1505.556114,0.3294041997,32.94041997
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1559.449412,0.3414447905,34.14447905
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1586.416156,0.3486627148,34.86627148
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1626.72561,0.3511061991,35.11061991
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1663.699387,0.3547432935,35.47432935
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1703.908369,0.3511986336,35.11986336
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1744.177635,0.3512468602,35.12468602
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1777.654978,0.3464965337,34.64965337
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1817.884055,0.3441495027,34.41495027
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1848.005626,0.3393951572,33.93951572
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1867.939315,0.327442982,32.7442982
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1887.832814,0.3130955491,31.30955491
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1911.222747,0.307135537,30.7135537
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1924.444891,0.295175324,29.5175324
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1930.81483,0.2748236713,27.48236713
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1940.560635,0.2556736662,25.56736662
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1950.427007,0.2437094343,24.37094343
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1970.420979,0.2353501457,23.53501457
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,1994.092233,0.2461569376,24.61569376
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2017.944338,0.2677423892,26.77423892
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2041.756254,0.2869325831,28.69325831
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2055.48076,0.3049130915,30.49130915
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2082.38722,0.3085381292,30.85381292
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2112.649452,0.3121671858,31.21671858
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2146.207174,0.3122073747,31.22073747
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2169.556918,0.3038521049,30.38521049
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2193.027228,0.3026826083,30.26826083
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2199.81915,0.3074811615,30.74811615
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2219.893499,0.3039123882,30.39123882
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2229.820155,0.2955410429,29.55410429
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2253.411032,0.3015573194,30.15573194
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2273.565759,0.3027790616,30.27790616
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2293.559731,0.2944197729,29.44197729
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2316.849191,0.2824716166,28.24716166
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2340.178841,0.272918718,27.2918718
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2366.964734,0.2693579825,26.93579825
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2380.227067,0.2597930272,25.97930272
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,2393.509495,0.2514257008,25.14257008
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,451.0599819,0.08143474329,8.143474329
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,477.9262534,0.08266452326,8.266452326
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,498.2216417,0.09226966744,9.226966744
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,518.5572189,0.1042700693,10.42700693
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,538.9128906,0.1174681001,11.74681001
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,555.9730734,0.1342549985,13.42549985
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,579.8251783,0.1558404501,15.58404501
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,600.1205667,0.1654455943,16.54455943
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,627.1676881,0.177454034,17.7454034
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,660.9665428,0.1918657691,19.18657691
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,698.1613584,0.2086767809,20.86767809
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,725.2285743,0.2218828494,22.18828494
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,748.8998292,0.2326896413,23.26896413
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,789.3901336,0.2459117854,24.59117854
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,863.4582538,0.2603717472,26.03717472
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,917.2711745,0.2676218226,26.76218226
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,967.8287953,0.2808560233,28.08560233
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1004.862855,0.2880860042,28.80860042
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1072.139054,0.2977474128,29.77474128
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1132.743896,0.3097960414,30.97960414
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1179.885462,0.3194333367,31.94333367
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1233.698382,0.326683412,32.6683412
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1280.75957,0.3315301919,33.15301919
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1314.35748,0.3339656385,33.39656385
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1357.922235,0.3304249975,33.04249975
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1381.191601,0.3172792123,31.72792123
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1401.065006,0.3017341505,30.17341505
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1427.730333,0.2909876419,29.09876419
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1468.10007,0.2970240129,29.70240129
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1515.382297,0.3150447101,31.50447101
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1549.060585,0.3222706722,32.22706722
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1582.859439,0.3366824073,33.66824073
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1616.336783,0.3319320808,33.19320808
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1670.109515,0.3367868984,33.67868984
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1733.828996,0.3344679996,33.44679996
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1784.105295,0.3309353964,33.09353964
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1824.314277,0.3273907365,32.73907365
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1851.039887,0.3202371144,32.02371144
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1870.873104,0.3022967949,30.22967949
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1880.75957,0.2915301919,29.15301919
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1904.149503,0.2855701798,28.55701798
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1923.882247,0.2616417161,26.16417161
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1924.143474,0.2772108912,27.72108912
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1930.372752,0.2484758364,24.84758364
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1936.843163,0.2341123279,23.41123279
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1943.414046,0.2257369637,22.57369637
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1956.656285,0.2149743796,21.49743796
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,1969.978901,0.2090023109,20.90023109
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2000.482267,0.2270029137,22.70029137
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2024.274088,0.2449954788,24.49954788
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2037.918216,0.2581854717,25.81854717
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2065.065809,0.2761820557,27.61820557
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2078.629559,0.2845815332,28.45815332
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2098.844569,0.289396162,28.9396162
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2139.174118,0.2930372752,29.30372752
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2172.711745,0.2918798352,29.18798352
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2189.32985,0.2823188988,28.23188988
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2199.537828,0.2907143575,29.07143575
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2216.196122,0.2835486788,28.35486788
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2229.518738,0.2775766101,27.75766101
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2249.733749,0.2823912388,28.23912388
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2273.224154,0.282419371,28.2419371
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2299.909575,0.2728704913,27.28704913
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2313.192002,0.2645031649,26.45031649
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2326.47443,0.2561358384,25.61358384
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2349.844268,0.2489781975,24.89781975
Beltsville,39.0348,-76.9075,10,0.48,0.4692434,0.225236832,12,2383.241234,0.2394373556,23.94373556
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,457.6107706,0.07186175023,7.186175023
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,491.2488697,0.07669245454,7.669245454
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,514.9201246,0.08749924646,8.749924646
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,532.0004019,0.1054837737,10.54837737
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,555.7319401,0.1198834522,11.98834522
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,579.4835728,0.1354807596,13.54807596
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,599.7990556,0.1462835326,14.62835326
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,633.6581935,0.1642881543,16.42881543
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,677.5243645,0.1787119461,17.87119461
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,697.8800362,0.1919099769,19.19099769
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,734.994474,0.2039304732,20.39304732
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,802.4314277,0.2231729127,22.31729127
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,876.4995479,0.2376328745,23.76328745
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,923.6411132,0.2472701698,24.72701698
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1011.172511,0.2641414649,26.41414649
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1054.958304,0.2737747413,27.37747413
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1118.838541,0.2810368733,28.10368733
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1186.154928,0.2930935396,29.30935396
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1253.431126,0.3027549483,30.27549483
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1327.338491,0.3076338792,30.76338792
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1367.48719,0.3004963328,30.04963328
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1393.931478,0.2765759068,27.65759068
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1413.865166,0.2646237315,26.46237315
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1454.114337,0.2634743293,26.34743293
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1531.698985,0.2875193409,28.75193409
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1562.081784,0.2983341706,29.83341706
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1589.028434,0.304354466,30.4354466
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1632.673566,0.3056043404,30.56043404
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1683.090525,0.3104551392,31.04551392
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1716.567869,0.3057048126,30.57048126
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1766.864262,0.3033698382,30.33698382
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1820.476238,0.298643625,29.8643625
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1857.168693,0.2855139154,28.55139154
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1870.330554,0.2699608158,26.99608158
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1876.881342,0.2603878228,26.03878228
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1906.982819,0.2544358485,25.44358485
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1923.319602,0.2281081081,22.81081081
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1926.936602,0.2436813021,24.36813021
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1936.461368,0.2113573797,21.13573797
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1946.307646,0.1981955189,19.81955189
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1949.40219,0.1826303627,18.26303627
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1962.704712,0.1754606651,17.54606651
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,1989.731739,0.1862714759,18.62714759
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2006.812016,0.2042560032,20.42560032
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2033.879232,0.2174620717,21.74620717
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2051.039887,0.2402371144,24.02371144
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2064.704109,0.2546247363,25.46247363
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2105.013564,0.2570682206,25.70682206
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2132.000402,0.2654837737,26.54837737
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2172.18929,0.260741485,26.0741485
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2192.323922,0.2607655983,26.07655983
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2202.471617,0.2655681704,26.55681704
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2229.116849,0.253624033,25.3624033
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2259.318798,0.253660203,25.3660203
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2292.836331,0.2513051341,25.13051341
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2292.896614,0.2548980207,25.48980207
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2306.098664,0.2417401788,24.17401788
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2329.448408,0.2333849091,23.33849091
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2362.885562,0.2262393248,22.62393248
Beltsville,39.0348,-76.9075,10,0.56,0.4692434,0.262776304,13,2382.81925,0.2142871496,21.42871496
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,453.9334874,0.05269566965,5.269566965
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,490.8670753,0.05393750628,5.393750628
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,524.6056465,0.06475635487,6.475635487
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,551.6929569,0.07916005225,7.916005225
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,572.0486286,0.09235808299,9.235808299
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,595.699789,0.1019672461,10.19672461
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,626.0825882,0.1127820758,11.27820758
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,666.5527982,0.124806591,12.4806591
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,690.1637697,0.1320204963,13.20204963
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,717.2108912,0.144028936,14.4028936
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,750.929368,0.1536501557,15.36501557
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,788.003617,0.1632753944,16.32753944
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,814.9301718,0.1680980609,16.80980609
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,858.6556817,0.1741384507,17.41384507
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,909.052547,0.1777916206,17.77916206
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,942.7509294,0.1862152115,18.62152115
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1003.315583,0.1958685823,19.58685823
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1057.148598,0.2043162865,20.43162865
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1114.317291,0.2115703808,21.15703808
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1158.022707,0.2164131418,21.64131418
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1205.144178,0.2248528082,22.48528082
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1255.561137,0.229703607,22.9703607
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1299.206269,0.2309534814,23.09534814
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1346.066513,0.2238239727,22.38239727
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1372.711745,0.2118798352,21.18798352
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1399.216317,0.1915522958,19.15522958
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1415.653572,0.1712126997,17.12126997
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1452.526876,0.1688616498,16.88616498
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1489.581031,0.1772892595,17.72892595
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1533.487391,0.1941083091,19.41083091
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1563.850095,0.2037255099,20.37255099
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1607.696172,0.2169516729,21.69516729
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1648.005626,0.2193951572,21.93951572
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1705.053753,0.2194634783,21.94634783
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1755.309957,0.2147332463,21.47332463
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1795.498845,0.2099909575,20.99909575
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1839.043504,0.2052526876,20.52526876
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1862.292776,0.1909092736,19.09092736
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1872.098865,0.1753521551,17.53521551
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1881.904953,0.1597950367,15.97950367
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1908.630564,0.1526414146,15.26414146
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1928.524063,0.1382939817,13.82939817
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1931.437757,0.1119501658,11.19501658
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1947.95539,0.0964010851,9.64010851
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,1967.989551,0.09043705415,9.043705415
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2005.083894,0.1012599216,10.12599216
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2028.835527,0.116857229,11.6857229
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2045.89571,0.1336441274,13.36441274
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2069.587059,0.1456485482,14.56485482
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2110.01708,0.1552778057,15.52778057
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2143.775746,0.1672942831,16.72942831
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2194.03195,0.162564051,16.2564051
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2230.925349,0.16141063,16.141063
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2261.167487,0.1638420577,16.38420577
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2287.893098,0.1566884356,15.66884356
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2311.202652,0.1459379082,14.59379082
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2337.928263,0.1387842861,13.87842861
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2361.298101,0.1316266452,13.16266452
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2377.956395,0.1244609665,12.44609665
Beltsville,39.0348,-76.9075,10,1,0.4692434,0.4692434,14,2391.258917,0.117291269,11.7291269
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,460.6103537,0.0486819797,4.86819797
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,500.4645005,0.04857978958,4.857978958
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,558.4922312,0.05484125694,5.484125694
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,594.7464988,0.05731239984,5.731239984
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,660.020438,0.06355528718,6.355528718
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,696.2863181,0.06730845159,6.730845159
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,754.3488864,0.07741598346,7.741598346
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,783.391783,0.08375177091,8.375177091
Temple,31.0982,-97.3428,9,0,0.37676314,0,15,819.6925006,0.09135099984,9.135099984
